15;2;6;3|29;0;4;5|30;0;4;6|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
18;0;4;3|13;0;5;4|30;0;4;6|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
13;2;5;5|20;0;5;3|30;0;4;6|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
39;1;4;4|36;0;4;5|30;0;4;6|20;0;2;3|24;3;6;1|12;2;7;4|23;0;1;2
34;1;4;5|36;3;6;3|30;0;4;6|20;0;2;3|24;3;6;1|12;2;7;4|23;0;1;2
13;1;4;4|34;1;5;7|17;3;4;6|17;1;3;5|32;0;3;1|34;1;7;5|23;0;1;2
30;1;4;4|12;0;6;5|17;3;4;6|17;1;3;5|32;0;3;1|34;1;7;5|23;0;1;2
15;2;6;3|32;1;5;7|17;1;4;8|17;3;3;3|32;0;3;1|34;1;7;5|23;0;1;2
16;1;4;8|13;0;3;5|15;1;6;5|34;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
20;0;4;5|23;2;4;8|20;0;5;3|34;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
12;2;4;8|13;1;3;6|20;0;5;3|34;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
19;2;5;8|13;0;3;5|20;0;5;3|34;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
13;2;5;8|15;2;5;5|20;0;5;3|34;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
30;1;4;5|23;0;3;4|16;1;4;8|14;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
12;3;6;5|33;1;4;7|16;3;6;6|14;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
38;0;3;4|29;1;4;7|16;1;4;8|14;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
16;3;6;6|33;1;4;7|12;2;5;5|36;0;2;3|25;1;5;2|34;1;7;5|23;0;1;2
23;0;3;4|18;3;6;4|38;3;5;5|14;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
17;3;4;6|18;3;5;5|20;0;5;3|34;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
19;2;5;8|33;1;4;7|24;2;6;6|36;0;2;3|25;1;5;2|34;1;7;5|23;0;1;2
30;0;4;6|31;0;3;4|36;3;6;3|20;3;5;2|24;3;6;1|12;2;7;4|23;0;1;2
27;3;6;4|18;0;3;4|30;0;4;6|14;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
22;0;5;6|18;0;3;4|38;1;4;8|14;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
13;2;5;8|27;1;3;6|38;3;6;3|22;1;4;4|32;0;3;1|34;1;7;5|23;0;1;2
19;2;5;8|33;1;4;7|20;0;5;3|22;1;4;4|32;0;3;1|34;1;7;5|23;0;1;2
32;3;4;4|19;2;5;8|24;2;6;6|24;3;5;3|32;0;3;1|34;1;7;5|23;0;1;2
39;1;3;6|12;2;4;8|24;2;6;6|24;3;5;3|32;0;3;1|34;1;7;5|23;0;1;2
35;2;5;6|13;2;5;8|24;2;6;6|24;3;5;3|32;0;3;1|34;1;7;5|23;0;1;2
16;3;6;6|33;1;4;7|15;1;6;5|22;1;4;4|32;0;3;1|34;1;7;5|23;0;1;2
12;2;4;8|13;2;4;6|32;3;6;3|25;1;4;4|32;0;3;1|34;1;7;5|23;0;1;2
30;0;4;6|27;1;3;6|20;0;5;3|22;1;4;4|32;0;3;1|34;1;7;5|23;0;1;2
38;3;5;5|23;0;3;4|20;0;5;3|22;1;4;4|32;0;3;1|34;1;7;5|23;0;1;2
30;0;5;3|25;0;3;6|16;1;4;8|27;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
30;0;4;6|12;0;4;4|25;0;5;5|19;3;5;3|32;0;3;1|34;1;7;5|23;0;1;2
30;1;5;5|16;3;6;6|33;1;4;7|25;1;4;4|32;0;3;1|27;3;8;2|23;0;1;2
16;1;4;8|32;3;4;4|12;2;5;5|24;3;5;3|32;0;3;1|34;1;7;5|23;0;1;2
12;2;4;8|12;2;3;6|32;3;6;3|24;3;5;3|32;0;3;1|34;1;7;5|23;0;1;2
21;3;6;3|34;1;5;7|17;1;4;8|27;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
30;1;5;5|16;1;4;8|33;1;4;7|36;0;2;3|25;1;5;2|27;3;8;2|23;0;1;2
39;3;7;4|31;0;3;4|30;0;4;6|20;3;5;2|24;3;6;1|27;3;8;2|23;0;1;2
30;0;4;6|31;0;3;4|25;0;5;5|20;3;5;2|24;3;6;1|34;1;7;5|23;0;1;2
30;0;4;6|39;3;7;4|34;1;4;5|20;0;2;3|24;3;6;1|27;3;8;2|23;0;1;2
12;2;4;8|30;0;3;4|32;3;6;3|20;3;5;2|24;3;6;1|34;1;7;5|23;0;1;2
38;0;3;5|30;0;4;6|13;1;5;4|12;3;4;4|32;0;3;1|22;0;7;4|23;0;1;2
30;0;4;6|39;3;7;4|32;1;4;5|20;0;2;3|25;1;5;2|27;3;8;2|23;0;1;2
38;0;3;5|30;0;4;6|20;3;6;3|20;3;5;2|24;3;6;1|34;1;7;5|23;0;1;2
16;3;6;6|33;1;4;7|12;2;5;5|25;1;4;4|32;0;3;1|34;1;7;5|23;0;1;2
19;2;5;8|33;1;4;7|24;2;6;6|25;1;4;4|32;0;3;1|34;1;7;5|23;0;1;2
16;1;4;8|23;0;3;4|31;2;6;5|25;1;4;4|32;0;3;1|34;1;7;5|23;0;1;2
16;3;6;6|29;1;4;7|31;3;6;3|28;3;3;3|32;0;3;1|34;1;7;5|23;0;1;2
38;0;3;5|30;0;4;6|13;2;6;4|12;3;4;4|24;3;6;1|34;1;7;5|23;0;1;2
28;3;5;5|17;1;4;8|31;3;6;3|28;3;3;3|32;0;3;1|34;1;7;5|23;0;1;2
31;0;4;3|12;2;5;6|13;2;5;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
30;1;4;4|12;3;6;6|13;2;5;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
33;1;5;6|20;0;5;3|13;2;5;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
13;2;5;5|38;3;6;3|13;2;5;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
16;1;4;8|13;0;3;5|30;0;5;3|12;3;4;4|32;0;3;1|34;1;7;5|23;0;1;2
30;1;4;4|22;2;6;6|19;0;4;5|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
30;0;4;3|19;2;6;6|13;2;5;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
31;3;6;3|21;0;4;4|13;2;5;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
30;1;4;4|12;0;6;5|20;2;5;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
20;0;5;3|32;1;4;6|12;2;4;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
13;1;4;4|34;1;5;7|20;2;5;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
31;3;6;3|25;2;6;6|14;1;4;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
15;2;6;3|32;1;5;7|20;2;5;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
30;0;4;6|36;3;6;3|32;1;4;5|20;0;2;3|25;1;5;2|12;2;7;4|23;0;1;2
15;2;6;3|39;2;6;6|13;2;5;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
32;3;6;3|19;0;4;3|12;2;4;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
15;2;6;3|35;2;6;6|12;2;4;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
30;1;4;4|15;2;6;5|12;2;4;8|20;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
38;0;3;5|30;0;4;6|16;0;5;3|12;3;4;4|32;0;3;1|27;3;8;2|23;0;1;2
12;0;7;4|37;1;5;8|37;1;4;8|20;0;2;3|32;0;3;1|27;3;8;2|23;0;1;2
12;0;7;4|30;0;4;3|30;0;4;6|20;0;2;3|32;0;3;1|27;3;8;2|23;0;1;2
39;3;7;4|12;0;5;3|30;0;4;6|20;0;2;3|32;0;3;1|27;3;8;2|23;0;1;2
16;3;6;6|32;3;4;4|30;1;5;5|24;3;5;3|32;0;3;1|27;3;8;2|23;0;1;2
38;0;3;5|30;0;4;6|19;3;7;4|24;3;5;3|32;0;3;1|27;3;8;2|23;0;1;2
12;2;4;8|30;0;3;4|39;3;7;4|19;3;5;3|32;0;3;1|27;3;8;2|23;0;1;2
30;0;4;6|17;2;5;5|20;0;5;3|12;3;4;4|32;0;3;1|34;1;7;5|23;0;1;2
30;0;4;6|31;0;3;4|36;3;6;3|24;1;2;3|25;1;5;2|12;2;7;4|23;0;1;2
13;2;5;8|17;0;3;5|38;3;6;3|12;3;4;4|32;0;3;1|34;1;7;5|23;0;1;2
30;0;4;6|17;2;5;5|12;0;7;4|32;0;2;3|32;0;3;1|27;3;8;2|23;0;1;2
12;0;7;4|37;1;5;8|23;2;4;8|31;3;4;3|32;0;3;1|27;3;8;2|23;0;1;2
16;1;4;8|13;0;3;5|30;1;5;5|32;0;2;3|32;0;3;1|27;3;8;2|23;0;1;2
17;1;4;8|31;0;5;5|21;3;6;3|27;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
38;1;4;8|21;3;7;5|13;1;4;4|20;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
20;2;5;8|31;0;5;5|13;1;4;4|20;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
30;0;4;6|25;1;6;6|13;1;4;4|20;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
35;2;6;4|32;1;5;7|20;2;5;8|20;0;2;3|24;3;6;1|34;1;7;5|23;0;1;2
33;1;6;5|25;2;6;6|37;1;4;8|20;0;2;3|24;3;6;1|34;1;7;5|23;0;1;2
39;1;4;4|34;1;5;7|20;2;5;8|20;0;2;3|24;3;6;1|34;1;7;5|23;0;1;2
30;0;5;3|16;3;6;6|33;1;4;7|27;3;4;2|25;1;5;2|34;1;7;5|23;0;1;2
13;2;5;8|32;0;4;5|13;1;4;4|20;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
35;2;6;4|35;2;6;6|12;2;4;8|20;0;2;3|24;3;6;1|34;1;7;5|23;0;1;2
30;0;4;6|18;0;3;4|25;1;6;6|14;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
37;1;5;8|37;1;4;8|20;0;2;3|32;0;3;1|21;3;8;4|17;0;6;3|23;0;1;2
23;2;4;8|37;1;5;8|31;3;4;3|32;0;3;1|21;3;8;4|17;0;6;3|23;0;1;2
30;0;4;6|30;0;4;3|20;0;2;3|32;0;3;1|21;3;8;4|17;0;6;3|23;0;1;2
13;2;5;8|13;1;5;6|31;0;4;3|20;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
30;0;4;6|29;2;7;5|18;0;4;3|20;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
30;1;3;5|17;3;4;6|21;3;7;5|14;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
18;0;3;4|38;1;4;8|21;3;7;5|14;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
32;1;5;5|22;2;6;6|37;1;4;8|20;0;2;3|24;3;6;1|34;1;7;5|23;0;1;2
13;1;3;5|17;3;4;6|31;0;5;5|32;0;3;1|37;0;2;3|18;2;8;4|23;0;1;2
18;0;3;4|20;2;5;8|31;0;5;5|32;0;3;1|37;0;2;3|18;2;8;4|23;0;1;2
13;2;5;8|18;0;3;4|32;0;4;5|32;0;3;1|37;0;2;3|18;2;8;4|23;0;1;2
16;1;4;8|33;1;4;7|22;3;5;4|32;0;3;1|37;0;2;3|18;2;8;4|23;0;1;2
30;0;4;6|12;0;4;4|29;2;7;5|32;0;3;1|37;0;2;3|18;2;8;4|23;0;1;2
31;0;3;4|13;2;5;8|13;1;5;6|32;0;3;1|37;0;2;3|18;2;8;4|23;0;1;2
39;2;6;4|16;2;6;6|30;0;4;6|20;0;2;3|24;3;6;1|34;1;7;5|23;0;1;2
35;2;6;4|29;0;4;5|30;0;4;6|20;0;2;3|24;3;6;1|34;1;7;5|23;0;1;2
39;1;4;4|22;0;5;6|38;1;4;8|20;0;2;3|24;3;6;1|34;1;7;5|23;0;1;2
34;1;4;5|25;0;5;5|30;0;4;6|20;0;2;3|24;3;6;1|34;1;7;5|23;0;1;2
30;0;4;6|17;2;5;5|32;0;2;3|32;0;3;1|21;3;8;4|17;2;8;3|23;0;1;2
22;2;5;3|32;3;6;3|30;0;4;6|20;0;2;3|24;3;6;1|34;1;7;5|23;0;1;2
25;2;6;6|37;1;4;8|32;0;5;4|20;0;2;3|24;3;6;1|38;2;8;3|23;0;1;2
12;2;4;8|32;1;4;6|31;0;6;4|20;0;2;3|24;3;6;1|38;2;8;3|23;0;1;2
16;3;6;6|13;0;3;5|33;0;5;5|34;0;2;3|24;3;6;1|38;2;8;3|23;0;1;2
20;0;4;5|23;2;4;8|31;0;6;4|34;0;2;3|24;3;6;1|38;2;8;3|23;0;1;2
30;0;4;6|17;0;3;5|31;0;6;4|12;3;4;4|24;3;6;1|38;2;8;3|23;0;1;2
38;0;3;5|30;0;4;6|20;3;6;3|24;1;2;3|25;1;5;2|34;1;7;5|23;0;1;2
30;0;4;6|13;2;5;5|31;0;6;4|20;0;2;3|24;3;6;1|38;2;8;3|23;0;1;2
13;2;5;8|33;1;5;6|31;0;6;4|20;0;2;3|24;3;6;1|38;2;8;3|23;0;1;2
14;1;5;8|37;1;4;8|31;0;6;4|20;0;2;3|24;3;6;1|38;2;8;3|23;0;1;2
13;2;5;8|15;2;5;5|31;0;6;4|34;0;2;3|24;3;6;1|38;2;8;3|23;0;1;2
16;3;6;6|32;3;4;4|30;0;5;3|28;2;4;3|25;1;5;2|34;1;7;5|23;0;1;2
38;0;3;5|30;0;4;6|13;3;6;3|28;2;4;3|25;1;5;2|34;1;7;5|23;0;1;2
38;0;3;5|30;0;4;6|16;0;4;2|22;3;3;3|25;1;5;2|34;1;7;5|23;0;1;2
19;2;5;8|13;0;3;5|31;0;6;4|34;0;2;3|24;3;6;1|38;2;8;3|23;0;1;2
12;2;4;8|13;1;3;6|31;0;6;4|34;0;2;3|24;3;6;1|38;2;8;3|23;0;1;2
17;3;4;6|18;3;5;5|31;0;6;4|34;0;2;3|24;3;6;1|38;2;8;3|23;0;1;2
31;0;6;4|14;1;5;8|23;2;4;8|31;3;4;3|24;3;6;1|38;2;8;3|23;0;1;2
31;0;3;4|13;2;5;8|13;1;5;6|14;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
12;2;4;8|30;0;3;4|29;2;7;5|14;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
18;0;3;4|20;2;5;8|31;0;5;5|14;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
13;1;3;5|17;1;4;8|31;0;5;5|14;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
16;3;6;6|33;1;4;7|22;3;5;4|14;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
13;2;5;8|18;0;3;4|32;0;4;5|14;0;2;3|32;0;3;1|31;2;8;4|23;0;1;2
12;2;4;8|30;0;3;4|32;3;6;3|24;1;2;3|25;1;5;2|34;1;7;5|23;0;1;2
16;1;4;8|33;1;4;7|33;0;5;5|22;1;4;4|24;3;6;1|38;2;8;3|23;0;1;2
19;2;5;8|33;1;4;7|31;0;6;4|22;1;4;4|24;3;6;1|38;2;8;3|23;0;1;2
38;0;3;5|30;0;4;6|25;1;7;5|12;3;4;4|24;3;6;1|38;2;8;3|23;0;1;2
17;1;4;8|31;0;5;5|13;1;4;4|17;3;3;3|32;0;3;1|31;2;8;4|23;0;1;2
30;0;4;6|18;0;3;4|25;1;6;6|32;0;3;1|37;0;2;3|18;2;8;4|23;0;1;2
18;0;4;3|39;0;5;4|30;0;4;6|20;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
13;1;4;4|36;0;4;5|30;0;4;6|20;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
30;0;4;6|31;0;3;4|26;0;5;5|14;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
30;0;5;3|16;3;6;6|37;1;4;7|20;0;2;3|25;1;5;2|34;1;7;5|23;0;1;2
31;0;4;3|26;0;5;5|30;0;4;6|20;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
30;1;4;4|25;1;6;6|30;0;4;6|20;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
12;0;5;3|36;3;6;3|30;0;4;6|20;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
30;0;4;3|24;0;6;3|30;0;4;6|20;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
30;0;4;6|18;0;3;4|36;0;4;5|14;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
30;1;4;4|31;0;5;5|17;1;4;8|17;1;3;5|32;0;3;1|12;2;7;4|23;0;1;2
24;0;6;3|37;1;5;8|23;2;4;8|31;3;4;3|32;0;3;1|12;2;7;4|23;0;1;2
30;0;4;6|17;0;3;5|24;0;6;3|32;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
30;0;4;6|12;0;4;4|39;0;5;4|14;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
31;0;3;4|13;2;5;8|39;1;5;6|14;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
17;3;4;6|18;3;5;5|24;2;6;6|32;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
19;2;5;8|13;0;3;5|24;2;6;6|32;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
13;2;5;8|17;0;3;5|19;2;6;6|32;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
20;0;5;3|14;1;5;8|23;2;4;8|31;3;4;3|32;0;3;1|34;1;7;5|23;0;1;2
12;0;6;3|22;2;6;6|23;2;4;8|31;3;4;3|32;0;3;1|34;1;7;5|23;0;1;2
20;0;4;5|23;2;4;8|24;2;6;6|32;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
12;2;4;8|13;1;3;6|24;2;6;6|32;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
13;2;5;8|15;2;5;5|24;2;6;6|32;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
16;3;6;6|13;0;3;5|12;2;5;5|32;0;2;3|32;0;3;1|34;1;7;5|23;0;1;2
30;0;4;6|25;0;5;5|32;1;4;5|20;0;2;3|25;1;5;2|34;1;7;5|23;0;1;2
30;1;4;4|32;0;4;5|13;2;5;8|20;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
30;1;4;4|31;0;5;5|20;2;5;8|20;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
30;1;4;4|21;3;7;5|38;1;4;8|20;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
24;0;6;3|37;1;5;8|37;1;4;8|20;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
30;0;4;6|21;3;5;4|36;3;6;3|24;3;5;3|32;0;3;1|12;2;7;4|23;0;1;2
30;0;4;6|12;0;4;4|36;3;6;3|19;3;5;3|32;0;3;1|12;2;7;4|23;0;1;2
31;0;4;3|39;1;5;6|13;2;5;8|20;0;2;3|32;0;3;1|12;2;7;4|23;0;1;2
12;2;4;8|32;1;4;6|31;0;6;4|20;0;2;3|32;0;3;1|20;3;8;2|23;0;1;2
13;2;5;8|33;1;5;6|31;0;6;4|20;0;2;3|32;0;3;1|20;3;8;2|23;0;1;2
25;2;6;6|37;1;4;8|32;0;5;4|20;0;2;3|32;0;3;1|20;3;8;2|23;0;1;2
16;1;4;8|13;0;3;5|33;0;5;5|34;0;2;3|32;0;3;1|20;3;8;2|23;0;1;2
30;0;4;6|17;2;5;5|31;0;6;4|12;3;4;4|32;0;3;1|20;3;8;2|23;0;1;2
38;0;3;5|30;0;4;6|25;1;7;5|12;3;4;4|32;0;3;1|20;3;8;2|23;0;1;2
14;1;5;8|37;1;4;8|31;0;6;4|20;0;2;3|32;0;3;1|20;3;8;2|23;0;1;2
30;0;4;6|13;2;5;5|31;0;6;4|20;0;2;3|32;0;3;1|20;3;8;2|23;0;1;2
20;0;4;5|23;2;4;8|31;0;6;4|34;0;2;3|32;0;3;1|20;3;8;2|23;0;1;2
31;0;6;4|14;1;5;8|23;2;4;8|31;3;4;3|32;0;3;1|20;3;8;2|23;0;1;2
32;0;5;4|25;2;6;6|23;2;4;8|31;3;4;3|32;0;3;1|20;3;8;2|23;0;1;2
30;1;3;5|17;3;4;6|21;3;7;5|32;0;3;1|37;0;2;3|18;2;8;4|23;0;1;2
18;0;3;4|38;1;4;8|21;3;7;5|32;0;3;1|37;0;2;3|18;2;8;4|23;0;1;2
13;2;5;8|15;2;5;5|31;0;6;4|34;0;2;3|32;0;3;1|20;3;8;2|23;0;1;2
19;2;5;8|13;0;3;5|31;0;6;4|34;0;2;3|32;0;3;1|20;3;8;2|23;0;1;2
17;1;4;8|18;3;5;5|31;0;6;4|34;0;2;3|32;0;3;1|20;3;8;2|23;0;1;2
19;2;5;8|33;1;4;7|31;0;6;4|22;1;4;4|32;0;3;1|20;3;8;2|23;0;1;2
39;1;4;4|34;1;5;7|17;1;4;8|17;3;3;3|24;3;6;1|34;1;7;5|23;0;1;2
35;2;6;4|32;1;5;7|17;1;4;8|17;3;3;3|24;3;6;1|34;1;7;5|23;0;1;2
38;1;4;8|21;3;7;5|39;1;4;4|20;0;2;3|24;3;6;1|31;2;8;4|23;0;1;2
20;2;5;8|31;0;5;5|39;1;4;4|20;0;2;3|24;3;6;1|31;2;8;4|23;0;1;2
30;0;4;6|25;1;6;6|39;1;4;4|20;0;2;3|24;3;6;1|31;2;8;4|23;0;1;2
13;2;5;8|32;0;4;5|39;1;4;4|20;0;2;3|24;3;6;1|31;2;8;4|23;0;1;2
16;3;6;6|33;1;4;7|33;0;5;5|22;1;4;4|32;0;3;1|20;3;8;2|23;0;1;2
39;1;4;4|17;1;4;8|31;0;5;5|17;1;3;5|24;3;6;1|31;2;8;4|23;0;1;2
30;0;4;6|27;1;3;6|31;0;6;4|22;1;4;4|32;0;3;1|20;3;8;2|23;0;1;2
38;3;5;5|23;0;3;4|31;0;6;4|22;1;4;4|32;0;3;1|20;3;8;2|23;0;1;2
